date,stage,match_slug,market_slug,type,group,question,outcome,resolved_price
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-halftime-result-away,soccer_halftime_result,Uzbekistan,Uzbekistan leading at halftime?,Yes,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-halftime-result-away,soccer_halftime_result,Uzbekistan,Uzbekistan leading at halftime?,No,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-0-0,soccer_exact_score,DR Congo 0 - 0 Uzbekistan,Exact Score: DR Congo 0 - 0 Uzbekistan?,Yes,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-0-0,soccer_exact_score,DR Congo 0 - 0 Uzbekistan,Exact Score: DR Congo 0 - 0 Uzbekistan?,No,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-0-1,soccer_exact_score,DR Congo 0 - 1 Uzbekistan,Exact Score: DR Congo 0 - 1 Uzbekistan?,Yes,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-0-1,soccer_exact_score,DR Congo 0 - 1 Uzbekistan,Exact Score: DR Congo 0 - 1 Uzbekistan?,No,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-1-0,soccer_exact_score,DR Congo 1 - 0 Uzbekistan,Exact Score: DR Congo 1 - 0 Uzbekistan?,Yes,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-1-0,soccer_exact_score,DR Congo 1 - 0 Uzbekistan,Exact Score: DR Congo 1 - 0 Uzbekistan?,No,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-0-2,soccer_exact_score,DR Congo 0 - 2 Uzbekistan,Exact Score: DR Congo 0 - 2 Uzbekistan?,Yes,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-0-2,soccer_exact_score,DR Congo 0 - 2 Uzbekistan,Exact Score: DR Congo 0 - 2 Uzbekistan?,No,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-1-1,soccer_exact_score,DR Congo 1 - 1 Uzbekistan,Exact Score: DR Congo 1 - 1 Uzbekistan?,Yes,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-1-1,soccer_exact_score,DR Congo 1 - 1 Uzbekistan,Exact Score: DR Congo 1 - 1 Uzbekistan?,No,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-2-0,soccer_exact_score,DR Congo 2 - 0 Uzbekistan,Exact Score: DR Congo 2 - 0 Uzbekistan?,Yes,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-2-0,soccer_exact_score,DR Congo 2 - 0 Uzbekistan,Exact Score: DR Congo 2 - 0 Uzbekistan?,No,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-0-3,soccer_exact_score,DR Congo 0 - 3 Uzbekistan,Exact Score: DR Congo 0 - 3 Uzbekistan?,Yes,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-0-3,soccer_exact_score,DR Congo 0 - 3 Uzbekistan,Exact Score: DR Congo 0 - 3 Uzbekistan?,No,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-1-2,soccer_exact_score,DR Congo 1 - 2 Uzbekistan,Exact Score: DR Congo 1 - 2 Uzbekistan?,Yes,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-1-2,soccer_exact_score,DR Congo 1 - 2 Uzbekistan,Exact Score: DR Congo 1 - 2 Uzbekistan?,No,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-2-1,soccer_exact_score,DR Congo 2 - 1 Uzbekistan,Exact Score: DR Congo 2 - 1 Uzbekistan?,Yes,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-2-1,soccer_exact_score,DR Congo 2 - 1 Uzbekistan,Exact Score: DR Congo 2 - 1 Uzbekistan?,No,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-3-0,soccer_exact_score,DR Congo 3 - 0 Uzbekistan,Exact Score: DR Congo 3 - 0 Uzbekistan?,Yes,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-3-0,soccer_exact_score,DR Congo 3 - 0 Uzbekistan,Exact Score: DR Congo 3 - 0 Uzbekistan?,No,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-1-3,soccer_exact_score,DR Congo 1 - 3 Uzbekistan,Exact Score: DR Congo 1 - 3 Uzbekistan?,Yes,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-1-3,soccer_exact_score,DR Congo 1 - 3 Uzbekistan,Exact Score: DR Congo 1 - 3 Uzbekistan?,No,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-2-2,soccer_exact_score,DR Congo 2 - 2 Uzbekistan,Exact Score: DR Congo 2 - 2 Uzbekistan?,Yes,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-2-2,soccer_exact_score,DR Congo 2 - 2 Uzbekistan,Exact Score: DR Congo 2 - 2 Uzbekistan?,No,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-3-1,soccer_exact_score,DR Congo 3 - 1 Uzbekistan,Exact Score: DR Congo 3 - 1 Uzbekistan?,Yes,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-3-1,soccer_exact_score,DR Congo 3 - 1 Uzbekistan,Exact Score: DR Congo 3 - 1 Uzbekistan?,No,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-2-3,soccer_exact_score,DR Congo 2 - 3 Uzbekistan,Exact Score: DR Congo 2 - 3 Uzbekistan?,Yes,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-2-3,soccer_exact_score,DR Congo 2 - 3 Uzbekistan,Exact Score: DR Congo 2 - 3 Uzbekistan?,No,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-3-2,soccer_exact_score,DR Congo 3 - 2 Uzbekistan,Exact Score: DR Congo 3 - 2 Uzbekistan?,Yes,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-3-2,soccer_exact_score,DR Congo 3 - 2 Uzbekistan,Exact Score: DR Congo 3 - 2 Uzbekistan?,No,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-3-3,soccer_exact_score,DR Congo 3 - 3 Uzbekistan,Exact Score: DR Congo 3 - 3 Uzbekistan?,Yes,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-3-3,soccer_exact_score,DR Congo 3 - 3 Uzbekistan,Exact Score: DR Congo 3 - 3 Uzbekistan?,No,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-any-other,soccer_exact_score,Exact Score: Any Other Score,Exact Score: Any Other Score?,Yes,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-exact-score-any-other,soccer_exact_score,Exact Score: Any Other Score,Exact Score: Any Other Score?,No,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-spread-home-1pt5,spreads,DR Congo (-1.5),Spread: DR Congo (-1.5),DR Congo,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-spread-home-1pt5,spreads,DR Congo (-1.5),Spread: DR Congo (-1.5),Uzbekistan,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-spread-away-1pt5,spreads,Uzbekistan (-1.5),Spread: Uzbekistan (-1.5),Uzbekistan,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-spread-away-1pt5,spreads,Uzbekistan (-1.5),Spread: Uzbekistan (-1.5),DR Congo,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-spread-home-2pt5,spreads,DR Congo (-2.5),Spread: DR Congo (-2.5),DR Congo,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-spread-home-2pt5,spreads,DR Congo (-2.5),Spread: DR Congo (-2.5),Uzbekistan,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-spread-away-2pt5,spreads,Uzbekistan (-2.5),Spread: Uzbekistan (-2.5),Uzbekistan,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-spread-away-2pt5,spreads,Uzbekistan (-2.5),Spread: Uzbekistan (-2.5),DR Congo,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-total-0pt5,totals,O/U 0.5,DR Congo vs. Uzbekistan: O/U 0.5,Over,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-total-0pt5,totals,O/U 0.5,DR Congo vs. Uzbekistan: O/U 0.5,Under,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-total-1pt5,totals,O/U 1.5,DR Congo vs. Uzbekistan: O/U 1.5,Over,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-total-1pt5,totals,O/U 1.5,DR Congo vs. Uzbekistan: O/U 1.5,Under,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-total-2pt5,totals,O/U 2.5,DR Congo vs. Uzbekistan: O/U 2.5,Over,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-total-2pt5,totals,O/U 2.5,DR Congo vs. Uzbekistan: O/U 2.5,Under,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-total-3pt5,totals,O/U 3.5,DR Congo vs. Uzbekistan: O/U 3.5,Over,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-total-3pt5,totals,O/U 3.5,DR Congo vs. Uzbekistan: O/U 3.5,Under,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-total-4pt5,totals,O/U 4.5,DR Congo vs. Uzbekistan: O/U 4.5,Over,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-total-4pt5,totals,O/U 4.5,DR Congo vs. Uzbekistan: O/U 4.5,Under,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-total-5pt5,totals,O/U 5.5,DR Congo vs. Uzbekistan: O/U 5.5,Over,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-total-5pt5,totals,O/U 5.5,DR Congo vs. Uzbekistan: O/U 5.5,Under,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-btts,both_teams_to_score,Both Teams to Score,DR Congo vs. Uzbekistan: Both Teams to Score,Yes,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-btts,both_teams_to_score,Both Teams to Score,DR Congo vs. Uzbekistan: Both Teams to Score,No,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-btts-first-half,both_teams_to_score_first_half,Both Teams to Score in First Half,DR Congo vs. Uzbekistan: Both Teams to Score in First Half,Yes,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-btts-first-half,both_teams_to_score_first_half,Both Teams to Score in First Half,DR Congo vs. Uzbekistan: Both Teams to Score in First Half,No,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-first-half-total-0pt5,first_half_totals,1st Half O/U 0.5,DR Congo vs. Uzbekistan: 1st Half O/U 0.5,Over,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-first-half-total-0pt5,first_half_totals,1st Half O/U 0.5,DR Congo vs. Uzbekistan: 1st Half O/U 0.5,Under,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-first-half-total-1pt5,first_half_totals,1st Half O/U 1.5,DR Congo vs. Uzbekistan: 1st Half O/U 1.5,Over,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-first-half-total-1pt5,first_half_totals,1st Half O/U 1.5,DR Congo vs. Uzbekistan: 1st Half O/U 1.5,Under,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-first-half-total-2pt5,first_half_totals,1st Half O/U 2.5,DR Congo vs. Uzbekistan: 1st Half O/U 2.5,Over,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-first-half-total-2pt5,first_half_totals,1st Half O/U 2.5,DR Congo vs. Uzbekistan: 1st Half O/U 2.5,Under,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-team-total-home-0pt5,soccer_team_totals,DR Congo O/U 0.5,DR Congo vs. Uzbekistan: DR Congo O/U 0.5,Over,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-team-total-home-0pt5,soccer_team_totals,DR Congo O/U 0.5,DR Congo vs. Uzbekistan: DR Congo O/U 0.5,Under,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-team-total-home-1pt5,soccer_team_totals,DR Congo O/U 1.5,DR Congo vs. Uzbekistan: DR Congo O/U 1.5,Over,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-team-total-home-1pt5,soccer_team_totals,DR Congo O/U 1.5,DR Congo vs. Uzbekistan: DR Congo O/U 1.5,Under,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-team-total-home-2pt5,soccer_team_totals,DR Congo O/U 2.5,DR Congo vs. Uzbekistan: DR Congo O/U 2.5,Over,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-team-total-home-2pt5,soccer_team_totals,DR Congo O/U 2.5,DR Congo vs. Uzbekistan: DR Congo O/U 2.5,Under,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-team-total-away-0pt5,soccer_team_totals,Uzbekistan O/U 0.5,DR Congo vs. Uzbekistan: Uzbekistan O/U 0.5,Over,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-team-total-away-0pt5,soccer_team_totals,Uzbekistan O/U 0.5,DR Congo vs. Uzbekistan: Uzbekistan O/U 0.5,Under,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-team-total-away-1pt5,soccer_team_totals,Uzbekistan O/U 1.5,DR Congo vs. Uzbekistan: Uzbekistan O/U 1.5,Over,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-team-total-away-1pt5,soccer_team_totals,Uzbekistan O/U 1.5,DR Congo vs. Uzbekistan: Uzbekistan O/U 1.5,Under,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-team-total-away-2pt5,soccer_team_totals,Uzbekistan O/U 2.5,DR Congo vs. Uzbekistan: Uzbekistan O/U 2.5,Over,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-team-total-away-2pt5,soccer_team_totals,Uzbekistan O/U 2.5,DR Congo vs. Uzbekistan: Uzbekistan O/U 2.5,Under,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-first-half-team-total-home-0pt5,soccer_first_half_team_totals,DR Congo 1st Half O/U 0.5,DR Congo vs. Uzbekistan: DR Congo 1st Half O/U 0.5,Over,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-first-half-team-total-home-0pt5,soccer_first_half_team_totals,DR Congo 1st Half O/U 0.5,DR Congo vs. Uzbekistan: DR Congo 1st Half O/U 0.5,Under,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-first-half-team-total-home-1pt5,soccer_first_half_team_totals,DR Congo 1st Half O/U 1.5,DR Congo vs. Uzbekistan: DR Congo 1st Half O/U 1.5,Over,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-first-half-team-total-home-1pt5,soccer_first_half_team_totals,DR Congo 1st Half O/U 1.5,DR Congo vs. Uzbekistan: DR Congo 1st Half O/U 1.5,Under,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-first-half-team-total-away-0pt5,soccer_first_half_team_totals,Uzbekistan 1st Half O/U 0.5,DR Congo vs. Uzbekistan: Uzbekistan 1st Half O/U 0.5,Over,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-first-half-team-total-away-0pt5,soccer_first_half_team_totals,Uzbekistan 1st Half O/U 0.5,DR Congo vs. Uzbekistan: Uzbekistan 1st Half O/U 0.5,Under,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-first-half-team-total-away-1pt5,soccer_first_half_team_totals,Uzbekistan 1st Half O/U 1.5,DR Congo vs. Uzbekistan: Uzbekistan 1st Half O/U 1.5,Over,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-first-half-team-total-away-1pt5,soccer_first_half_team_totals,Uzbekistan 1st Half O/U 1.5,DR Congo vs. Uzbekistan: Uzbekistan 1st Half O/U 1.5,Under,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-btts-second-half,both_teams_to_score_second_half,Both Teams to Score in Second Half,DR Congo vs. Uzbekistan: Both Teams to Score in Second Half,Yes,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-btts-second-half,both_teams_to_score_second_half,Both Teams to Score in Second Half,DR Congo vs. Uzbekistan: Both Teams to Score in Second Half,No,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-second-half-total-0pt5,second_half_totals,2nd Half O/U 0.5,DR Congo vs. Uzbekistan: 2nd Half O/U 0.5,Over,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-second-half-total-0pt5,second_half_totals,2nd Half O/U 0.5,DR Congo vs. Uzbekistan: 2nd Half O/U 0.5,Under,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-second-half-total-1pt5,second_half_totals,2nd Half O/U 1.5,DR Congo vs. Uzbekistan: 2nd Half O/U 1.5,Over,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-second-half-total-1pt5,second_half_totals,2nd Half O/U 1.5,DR Congo vs. Uzbekistan: 2nd Half O/U 1.5,Under,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-second-half-total-2pt5,second_half_totals,2nd Half O/U 2.5,DR Congo vs. Uzbekistan: 2nd Half O/U 2.5,Over,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-second-half-total-2pt5,second_half_totals,2nd Half O/U 2.5,DR Congo vs. Uzbekistan: 2nd Half O/U 2.5,Under,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-second-half-team-total-home-0pt5,soccer_second_half_team_totals,DR Congo 2nd Half O/U 0.5,DR Congo vs. Uzbekistan: DR Congo 2nd Half O/U 0.5,Over,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-second-half-team-total-home-0pt5,soccer_second_half_team_totals,DR Congo 2nd Half O/U 0.5,DR Congo vs. Uzbekistan: DR Congo 2nd Half O/U 0.5,Under,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-second-half-team-total-home-1pt5,soccer_second_half_team_totals,DR Congo 2nd Half O/U 1.5,DR Congo vs. Uzbekistan: DR Congo 2nd Half O/U 1.5,Over,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-second-half-team-total-home-1pt5,soccer_second_half_team_totals,DR Congo 2nd Half O/U 1.5,DR Congo vs. Uzbekistan: DR Congo 2nd Half O/U 1.5,Under,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-second-half-team-total-away-0pt5,soccer_second_half_team_totals,Uzbekistan 2nd Half O/U 0.5,DR Congo vs. Uzbekistan: Uzbekistan 2nd Half O/U 0.5,Over,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-second-half-team-total-away-0pt5,soccer_second_half_team_totals,Uzbekistan 2nd Half O/U 0.5,DR Congo vs. Uzbekistan: Uzbekistan 2nd Half O/U 0.5,Under,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-second-half-team-total-away-1pt5,soccer_second_half_team_totals,Uzbekistan 2nd Half O/U 1.5,DR Congo vs. Uzbekistan: Uzbekistan 2nd Half O/U 1.5,Over,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-second-half-team-total-away-1pt5,soccer_second_half_team_totals,Uzbekistan 2nd Half O/U 1.5,DR Congo vs. Uzbekistan: Uzbekistan 2nd Half O/U 1.5,Under,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-spread-home-3pt5,spreads,DR Congo (-3.5),Spread: DR Congo (-3.5),DR Congo,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-spread-home-3pt5,spreads,DR Congo (-3.5),Spread: DR Congo (-3.5),Uzbekistan,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-spread-away-3pt5,spreads,Uzbekistan (-3.5),Spread: Uzbekistan (-3.5),Uzbekistan,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-spread-away-3pt5,spreads,Uzbekistan (-3.5),Spread: Uzbekistan (-3.5),DR Congo,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-spread-home-4pt5,spreads,DR Congo (-4.5),Spread: DR Congo (-4.5),DR Congo,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-spread-home-4pt5,spreads,DR Congo (-4.5),Spread: DR Congo (-4.5),Uzbekistan,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-spread-away-4pt5,spreads,Uzbekistan (-4.5),Spread: Uzbekistan (-4.5),Uzbekistan,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-spread-away-4pt5,spreads,Uzbekistan (-4.5),Spread: Uzbekistan (-4.5),DR Congo,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-spread-home-5pt5,spreads,DR Congo (-5.5),Spread: DR Congo (-5.5),DR Congo,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-spread-home-5pt5,spreads,DR Congo (-5.5),Spread: DR Congo (-5.5),Uzbekistan,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-spread-away-5pt5,spreads,Uzbekistan (-5.5),Spread: Uzbekistan (-5.5),Uzbekistan,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-spread-away-5pt5,spreads,Uzbekistan (-5.5),Spread: Uzbekistan (-5.5),DR Congo,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-total-6pt5,totals,O/U 6.5,DR Congo vs. Uzbekistan: O/U 6.5,Over,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-total-6pt5,totals,O/U 6.5,DR Congo vs. Uzbekistan: O/U 6.5,Under,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-total-7pt5,totals,O/U 7.5,DR Congo vs. Uzbekistan: O/U 7.5,Over,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-total-7pt5,totals,O/U 7.5,DR Congo vs. Uzbekistan: O/U 7.5,Under,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-total-8pt5,totals,O/U 8.5,DR Congo vs. Uzbekistan: O/U 8.5,Over,0
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-total-8pt5,totals,O/U 8.5,DR Congo vs. Uzbekistan: O/U 8.5,Under,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-second-half-result-home,soccer_second_half_result,DR Congo,DR Congo to win the second half?,Yes,1
2026-06-27,Group,fifwc-cdr-uzb-2026-06-27,fifwc-cdr-uzb-2026-06-27-second-half-result-home,soccer_second_half_result,DR Congo,DR Congo to win the second half?,No,0
